iter	RMSE
500	7.929329566
501	7.926127968
502	7.921864602
503	7.916537175
504	7.911830466
505	7.907635745
506	7.903537216
507	7.900733603
508	7.894728446
509	7.889384312
510	7.883096172
511	7.879383454
512	7.874419623
513	7.870954364
514	7.867231343
515	7.864249499
516	7.85912876
517	7.855511795
518	7.848532665
519	7.84605978
520	7.841635916
521	7.841190922
522	7.83556427
523	7.830465918
524	7.826145951
525	7.82055996
526	7.817022681
527	7.812289722
528	7.809134684
529	7.805133328
530	7.801467841
531	7.797502805
532	7.794019179
533	7.790682943
534	7.788851535
535	7.788583607
536	7.784308118
537	7.780504806
538	7.778082435
539	7.773998403
540	7.770288055
541	7.765212166
542	7.761145872
543	7.756082588
544	7.752769477
545	7.748963698
546	7.743644844
547	7.739518724
548	7.735122361
549	7.731631808
550	7.727550055
551	7.722894537
552	7.720696233
553	7.716919666
554	7.713026834
555	7.708360554
556	7.703476824
557	7.699880029
558	7.699599204
559	7.696320489
560	7.689854555
561	7.688189918
562	7.684966813
563	7.681762696
564	7.677174272
565	7.673660421
566	7.669231643
567	7.66680016
568	7.663478572
569	7.659691239
570	7.65691764
571	7.653995776
572	7.650854728
573	7.644514889
574	7.64058367
575	7.638889662
576	7.635128948
577	7.631742065
578	7.626452309
579	7.622564813
580	7.617638477
581	7.610885224
582	7.604438912
583	7.60064385
584	7.5982761
585	7.592472018
586	7.587165453
587	7.583448463
588	7.577020703
589	7.573576848
590	7.569832479
591	7.565121306
592	7.561968227
593	7.557530165
594	7.5534797
595	7.549988633
596	7.546584897
597	7.542407891
598	7.536424858
599	7.532523377
600	7.527582526
601	7.525126956
602	7.517324327
603	7.513790792
604	7.508054706
605	7.502045981
606	7.497864066
607	7.49447726
608	7.4908875
609	7.487060283
610	7.483655219
611	7.479195772
612	7.476578084
613	7.474069152
614	7.471101674
615	7.467424348
616	7.466597372
617	7.466375337
618	7.458140492
619	7.45352147
620	7.450114699
621	7.447230802
622	7.444103236
623	7.441894168
624	7.437971887
625	7.432408454
626	7.430360293
627	7.427201387
628	7.421083136
629	7.417882029
630	7.417669486
631	7.413405843
632	7.409400897
633	7.405282824
634	7.400647954
635	7.396892942
636	7.394371807
637	7.391441608
638	7.388551505
639	7.383781713
640	7.378145054
641	7.375619068
642	7.372672871
643	7.369097938
644	7.365746867
645	7.362583551
646	7.360865573
647	7.357670023
648	7.353818637
649	7.349506442
650	7.345554715
651	7.340406557
652	7.335906117
653	7.331683514
654	7.327835074
655	7.325551827
656	7.319997077
657	7.314784453
658	7.311420098
659	7.309823914
660	7.306798441
661	7.302331443
662	7.298858852
663	7.296074207
664	7.291031904
665	7.289416028
666	7.285975019
667	7.282617735
668	7.277863496
669	7.273327871
670	7.271044287
671	7.267905697
672	7.264951619
673	7.26031454
674	7.257677608
675	7.252578948
676	7.250784636
677	7.246506277
678	7.243636246
679	7.239506311
680	7.236782054
681	7.234716673
682	7.232206008
683	7.229052675
684	7.223374846
685	7.219316092
686	7.216364616
687	7.211851569
688	7.207255818
689	7.205587096
690	7.19994417
691	7.199111781
692	7.194403892
693	7.190772185
694	7.187885052
695	7.182520759
696	7.182110212
697	7.179475017
698	7.176858944
699	7.173631652
700	7.17086466
701	7.167222884
702	7.165258257
703	7.162270251
704	7.160017828
705	7.156476073
706	7.1534204
707	7.150474786
708	7.146288604
709	7.141867039
710	7.137845951
711	7.134697516
712	7.131777259
713	7.12800642
714	7.125155587
715	7.120837607
716	7.117797245
717	7.113623743
718	7.109908904
719	7.105187279
720	7.102567671
721	7.095627481
722	7.094246096
723	7.092261356
724	7.087701984
725	7.084737347
726	7.08245842
727	7.078872455
728	7.076131515
729	7.072228615
730	7.068626266
731	7.064280677
732	7.05693245
733	7.053651461
734	7.050608582
735	7.04634373
736	7.043232128
737	7.03664757
738	7.033025735
739	7.029883343
740	7.027768205
741	7.02367565
742	7.018741744
743	7.015577977
744	7.011002708
745	7.008072404
746	7.005810919
747	7.003273025
748	6.999256045
749	6.994292578
750	6.993698206
751	6.990099283
752	6.98681789
753	6.983086335
754	6.98026689
755	6.976738586
756	6.973534782
757	6.970950313
758	6.967204027
759	6.96411972
760	6.959902266
761	6.959750391
762	6.95670573
763	6.953254423
764	6.947997167
765	6.943396568
766	6.938349132
767	6.936302946
768	6.933759171
769	6.92939914
770	6.925937392
771	6.922132116
772	6.920206123
773	6.917534471
774	6.914359031
775	6.910166218
776	6.908738809
777	6.905483826
778	6.904668685
779	6.90103493
780	6.898191028
781	6.894951977
782	6.89067982
783	6.88836671
784	6.885067048
785	6.882758006
786	6.879972198
787	6.877130849
788	6.872842109
789	6.869974309
790	6.863933184
791	6.861285908
792	6.858694739
793	6.853883941
794	6.850568068
795	6.847864154
796	6.843320349
797	6.840278376
798	6.837067952
799	6.830424338
800	6.827260753
801	6.823990944
802	6.823779584
803	6.820614624
804	6.815696614
805	6.812783817
806	6.810096357
807	6.806032329
808	6.80135782
809	6.799804529
810	6.795852093
811	6.790952713
812	6.78771432
813	6.784912919
814	6.781617537
815	6.778280595
816	6.773038961
817	6.77034154
818	6.768017738
819	6.766257182
820	6.761395941
821	6.756508087
822	6.754785563
823	6.750182575
824	6.747935066
825	6.74639913
826	6.74316941
827	6.740186629
828	6.736206266
829	6.733935053
830	6.730446795
831	6.729208862
832	6.725075836
833	6.721098259
834	6.717186753
835	6.714014078
836	6.711919044
837	6.708048818
838	6.70608711
839	6.702777553
840	6.699734184
841	6.696795663
842	6.694150823
843	6.69084676
844	6.687500816
845	6.684076612
846	6.679284803
847	6.673543922
848	6.673472073
849	6.670894416
850	6.66647474
851	6.663201394
852	6.658681415
853	6.653945048
854	6.65214149
855	6.647791783
856	6.644168209
857	6.641016186
858	6.636542542
859	6.63421882
860	6.629628555
861	6.626758484
862	6.626636912
863	6.624004139
864	6.623839763
865	6.621116773
866	6.616676767
867	6.614763967
868	6.613622456
869	6.611900762
870	6.611809523
871	6.609575915
872	6.607027822
873	6.604002972
874	6.600141171
875	6.598705828
876	6.597666211
877	6.594602434
878	6.589491039
879	6.587570723
880	6.58747042
881	6.583364568
882	6.579433642
883	6.5766199
884	6.572184361
885	6.571216007
886	6.567721365
887	6.564183646
888	6.561122708
889	6.557798202
890	6.552884264
891	6.550370797
892	6.54561806
893	6.542514947
894	6.540219271
895	6.535128672
896	6.532780435
897	6.530397999
898	6.526388191
899	6.525613849
900	6.522628373
901	6.520719455
902	6.520496911
903	6.515772496
904	6.513346524
905	6.51101484
906	6.507668196
907	6.504428626
908	6.502829931
909	6.49862734
910	6.497156275
911	6.493972322
912	6.489743873
913	6.486657943
914	6.482748584
915	6.482681715
916	6.478279053
917	6.477520856
918	6.474619241
919	6.473083416
920	6.469989299
921	6.464474159
922	6.461159208
923	6.461097335
924	6.457476578
925	6.455698815
926	6.45293841
927	6.45121638
928	6.447095113
929	6.444178531
930	6.44172311
931	6.438447423
932	6.435262913
933	6.433431214
934	6.430900135
935	6.429216403
936	6.426765465
937	6.423151871
938	6.419189042
939	6.416863835
940	6.413240565
941	6.410426367
942	6.408121414
943	6.4047281
944	6.401805527
945	6.39821722
946	6.395019209
947	6.391093891
948	6.389262315
949	6.387975946
950	6.387894708
951	6.386241072
952	6.384460384
953	6.38271061
954	6.379194417
955	6.375633061
956	6.373823122
957	6.368264395
958	6.364432347
959	6.361593036
960	6.357512844
961	6.352082788
962	6.349479691
963	6.347758527
964	6.34519877
965	6.343086289
966	6.342931381
967	6.339255246
968	6.339160916
969	6.336496662
970	6.332132272
971	6.327225343
972	6.320880905
973	6.318259968
974	6.315458484
975	6.313220372
976	6.313128409
977	6.307958668
978	6.306158568
979	6.301959594
980	6.299998379
981	6.297017566
982	6.295372781
983	6.291460984
984	6.288579572
985	6.286288341
986	6.282146832
987	6.279385634
988	6.277376797
989	6.275159345
990	6.273196867
991	6.269985652
992	6.266293334
993	6.262122695
994	6.259080827
995	6.256153515
996	6.255991799
997	6.253454608
998	6.2518581
999	6.246531878
